839119,2021-02-27
844526,2021-02-26
843820,2021-02-25
858630,2021-02-24
868063,2021-02-23
872554,2021-02-22
856058,2021-02-20
857925,2021-02-19
851590,2021-02-18
852685,2021-02-17
862550,2021-02-16
866072,2021-02-15
872346,2021-02-13
866826,2021-02-12
880293,2021-02-11
879560,2021-02-10
877259,2021-02-09
880417,2021-02-08
869937,2021-02-06
866927,2021-02-05
849147,2021-02-04
868476,2021-02-03
870378,2021-02-02
884965,2021-02-01
877581,2021-01-30
883633,2021-01-29
886817,2021-01-28
878453,2021-01-27
884096,2021-01-26
879767,2021-01-25
881098,2021-01-23
880720,2021-01-22
884977,2021-01-21
887370,2021-01-20
878266,2021-01-19
874393,2021-01-18
864127,2021-01-16
866388,2021-01-15
873197,2021-01-14
878497,2021-01-13
877061,2021-01-12
875964,2021-01-11
865848,2021-01-09
872875,2021-01-08
894077,2021-01-07
892212,2021-01-06
908201,2021-01-05
907460,2021-01-04
903333,2021-01-02
902636,2021-01-01
896424,2020-12-31
889805,2020-12-30
892693,2020-12-29
900372,2020-12-28
896416,2020-12-25
894424,2020-12-24
895895,2020-12-23
893022,2020-12-22
893683,2020-12-21
897796,2020-12-20
900012,2020-12-18
905602,2020-12-17
889043,2020-12-16
887094,2020-12-15
877043,2020-12-14
880468,2020-12-12
883419,2020-12-11
880125,2020-12-10
882592,2020-12-09
895954,2020-12-08
896038,2020-12-07
888804,2020-12-05
889429,2020-12-04
886341,2020-12-03
881096,2020-12-02
873657,2020-12-01
855814,2020-11-30
862133,2020-11-28
860354,2020-11-27
873172,2020-11-26
873497,2020-11-25
873586,2020-11-24
883677,2020-11-23
907725,2020-11-21
908691,2020-11-20
895254,2020-11-19
903697,2020-11-18
904657,2020-11-17
905699,2020-11-16
917726,2020-11-14
918016,2020-11-13
910268,2020-11-12
893136,2020-11-11
896331,2020-11-10
893959,2020-11-09
942366,2020-11-07
938616,2020-11-06
945688,2020-11-05
940743,2020-11-04
938962,2020-11-03
940336,2020-11-02
933763,2020-10-31
935297,2020-10-30
931981,2020-10-29
931391,2020-10-28
948204,2020-10-27
945841,2020-10-26
944367,2020-10-24
942045,2020-10-23
941679,2020-10-22
955382,2020-10-21
943409,2020-10-20
946261,2020-10-19
948010,2020-10-17
948606,2020-10-16
946680,2020-10-15
957568,2020-10-14
945357,2020-10-13
951955,2020-10-12
973540,2020-10-10
972213,2020-10-09
952964,2020-10-08
950397,2020-10-07
955799,2020-10-06
969944,2020-10-05
961857,2020-10-03
962916,2020-10-02
967721,2020-10-01
963753,2020-09-30
964646,2020-09-29
962909,2020-09-28
950825,2020-09-26
950184,2020-09-25
957353,2020-09-24
948171,2020-09-23
962184,2020-09-22
941664,2020-09-21
975396,2020-09-18
971347,2020-09-17
982475,2020-09-16
982672,2020-09-15
981605,2020-09-14
975817,2020-09-12
980544,2020-09-11
980330,2020-09-10
975356,2020-09-09
966071,2020-09-08
966398,2020-09-07
963933,2020-09-05
960839,2020-09-04
962880,2020-09-03
965570,2020-09-02
965524,2020-09-01
964374,2020-08-31
972988,2020-08-29
974510,2020-08-28
977801,2020-08-27
958173,2020-08-26
940899,2020-08-25
954282,2020-08-24
949406,2020-08-22
942231,2020-08-21
947856,2020-08-20
969501,2020-08-19
992438,2020-08-18
993692,2020-08-17
971295,2020-08-15
970689,2020-08-14
970708,2020-08-13
954251,2020-08-12
958206,2020-08-11
998003,2020-08-10
993351,2020-08-08
992908,2020-08-07
998380,2020-08-06
988712,2020-08-05
973483,2020-08-04
958088,2020-08-03
955903,2020-08-01
955217,2020-07-31
941121,2020-07-30
938223,2020-07-29
933632,2020-07-28
940039,2020-07-27
920289,2020-07-25
919713,2020-07-24
914517,2020-07-23
903296,2020-07-22
903159,2020-07-21
895210,2020-07-20
893324,2020-07-18
890567,2020-07-17
882213,2020-07-16
879849,2020-07-15
880335,2020-07-14
876666,2020-07-13
877494,2020-07-11
879188,2020-07-10
875444,2020-07-09
878636,2020-07-08
873708,2020-07-07
869912,2020-07-06
868696,2020-07-03
864190,2020-07-02
848698,2020-07-01
862041,2020-06-30
848349,2020-06-29
848589,2020-06-28
848695,2020-06-27
845544,2020-06-26
840588,2020-06-25
839966,2020-06-24
850450,2020-06-23
838919,2020-06-22
840165,2020-06-20
840356,2020-06-19
826742,2020-06-18
830831,2020-06-17
827182,2020-06-16
829320,2020-06-15
831546,2020-06-13
834497,2020-06-12
823086,2020-06-11
819904,2020-06-10
825551,2020-06-09
817597,2020-06-08
806646,2020-06-06
803029,2020-06-05
835121,2020-06-04
819231,2020-06-03
843148,2020-06-02
859270,2020-06-01
856297,2020-05-30
857583,2020-05-29
857779,2020-05-28
842906,2020-05-27
852703,2020-05-26
861413,2020-05-25
863646,2020-05-23
863181,2020-05-22
863403,2020-05-21
871118,2020-05-20
868289,2020-05-19
871850,2020-05-18
876479,2020-05-16
875179,2020-05-15
866075,2020-05-14
856414,2020-05-13
855137,2020-05-12
848834,2020-05-11
857605,2020-05-09
861708,2020-05-08
859386,2020-05-06
856021,2020-05-05
861666,2020-05-04
868357,2020-04-30
873891,2020-04-29
878455,2020-04-28
884501,2020-04-27
895516,2020-04-24
898625,2020-04-23
891254,2020-04-22
882040,2020-04-21
867747,2020-04-20
889127,2020-04-17
910296,2020-04-16
893641,2020-04-15
902433,2020-04-14
903061,2020-04-13
915009,2020-04-10
898252,2020-04-09
886977,2020-04-08
884537,2020-04-07
879153,2020-04-06
861185,2020-04-03
852558,2020-04-02
848121,2020-04-01
850136,2020-03-31
845947,2020-03-30
841771,2020-03-27
844919,2020-03-26
864045,2020-03-24
789698,2020-03-23
788541,2020-03-20
736649,2020-03-19
751599,2020-03-18
739636,2020-03-17
753396,2020-03-16
750412,2020-03-14
775762,2020-03-13
753892,2020-03-12
784053,2020-03-11
791379,2020-03-10
795268,2020-03-09
790922,2020-03-06
766913,2020-03-05
765818,2020-03-04
749748,2020-03-03
765073,2020-03-02
769597,2020-02-28
